DIA,HORA,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Agua Servicios (Hl),Planta de agua (Hl),Produccion (Hl),Red L1 y L2,FC L1 y L2,FC Lavadora L2,Red L3,FC Lavadora L3,Red Paste L4,FC Barriles
2022-08-26 00:00:00,03:00:00,4947.9,2330,999,1331,526,1656.2,961.7,6371.1,3986.2,46.6,4.5,4.44,61.5,19.72,31.5,1.8
2022-08-26 00:00:00,04:00:00,6611,3213,1392,1821,700,2121,1277,8410.7,5334,59.3,10.3,10.06,76.3,25.5,37.1,3.6
2022-08-26 00:00:00,05:00:00,8295.9,4178,1860,2318,877,2596.7,1521.2,10474.8,6774.7,73.1,15.6,15.11,93.4,33.07,39.1,5.4
2022-08-26 00:00:00,06:00:00,9823.9,4820,2221,2599,1149,3010.5,1993.4,12352.4,7830.5,83.9,21.8,21.19,108.8,38.25,41.2,7.1
2022-08-26 00:00:00,07:00:01,11203,5349,2248,3101,1275,3451.3,2402.7,14119.4,8800.3,94.3,27.6,26.75,128.3,44.33,43.2,7.4
2022-08-26 00:00:00,08:00:01,12768.9,6325,2638,3687,1408,4017,2426.9,16153.4,10342,109.9,30.3,29.36,149.9,51.3,52.4,7.9
2022-08-26 00:00:00,09:00:00,14312,6946,3093,3853,1540,4492.7,2873.3,18110.1,11438.7,121.2,31.8,30.82,171.7,59.77,56.6,8.2
2022-08-26 00:00:00,10:00:00,16157.1,7620,3216,4404,1672,5166.4,3370.7,20561.5,12786.4,151,31.8,30.82,186.2,65.14,74.3,8.2
2022-08-26 00:00:00,11:00:00,18035.9,8444,3514,4930,1935,6345.2,3246.7,23536.7,14789.2,216.3,45.7,44.61,202,72.12,89,9.4
2022-08-26 00:00:00,12:00:00,20422,9287,4087,5200,2067,7136.9,3998.1,26630.2,16423.9,255.6,45.7,44.61,217.7,78.09,105.7,10.9
2022-08-26 00:00:00,13:00:00,22454.1,10195,4469,5726,2200,7644.6,4614.5,29079.2,17839.6,259.8,45.7,44.61,236.4,85.76,124.4,12.4
2022-08-26 00:00:00,14:00:00,23698.9,10922,4594,6328,2332,8066.3,4710.6,30673,18988.3,263.4,45.7,44.61,253.3,93.23,138.6,12.4
2022-08-26 00:00:00,15:00:00,25252.9,11635,5075,6560,2464,8574.1,5043.8,32663.5,20209.1,266.3,45.7,44.61,269.2,100.21,163.6,12.4
2022-08-26 00:00:00,16:00:00,27258,12552,5494,7058,2763,9001.8,5704.2,35004.6,21553.8,268.5,45.7,44.61,285.9,106.48,181.2,12.4
2022-08-26 00:00:00,17:00:00,28572,13523,5976,7547,3064,9405.6,5643.4,36625.3,22928.6,268.5,45.7,44.61,303.6,111.96,198.4,12.4
2022-08-26 00:00:00,18:00:01,30603,14203,6489,7714,3385,9831.4,6568.6,39014.1,24034.4,271.3,45.7,44.61,331.7,116.44,205.6,12.4
2022-08-26 00:00:00,19:00:00,32523,15363,7000,8363,3710,10163.1,6996.9,41149.8,25526.1,273.7,45.7,44.61,353.3,124.01,207.2,12.4
2022-08-26 00:00:00,20:00:00,33781.9,16227,7427,8800,4040,10615.9,6939,42775.1,26842.9,276.7,45.7,44.61,386.9,130.09,209.8,12.4
2022-08-26 00:00:00,21:00:00,35315,16989,7879,9110,4368,10921.7,7404.3,44537.8,27910.7,279.5,45.7,44.61,407.1,135.87,211.6,12.4
2022-08-26 00:00:00,22:00:00,36404,17500,8324,9176,4678,11181.4,7722.6,45835.4,28681.4,282.5,45.7,44.61,421.7,142.44,213.4,12.4
2022-08-26 00:00:00,23:00:00,37888.1,18371,8607,9764,4957,11546.1,7971,47597.1,29917.1,285.4,45.7,44.61,440,149.21,221.8,12.5
2022-08-26 00:00:00,23:59:00,39211.1,18993,8943,10050,5157,11857.9,8360.2,49169.7,30850.9,288.3,45.7,44.61,455,155.69,228.6,12.5
2022-08-27 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-27 00:00:00,01:00:00,1952,850,383,467,172,261.8,840.2,2128.8,1111.8,2.7,0,0,14.7,6.18,2.6,0
2022-08-27 00:00:00,02:00:00,3029.9,1214,695,519,277,550.5,1265.4,3459,1764.5,5.8,0,0,31.1,13.75,4.4,0
2022-08-27 00:00:00,03:00:01,4810,1602,999,603,433,1015.2,2192.8,5665,2617.2,8.6,0,0,46.7,20.82,25.4,0
2022-08-27 00:00:00,04:00:00,6646.9,2762,1396,1366,611,1449.9,2435,7820.6,4211.9,11.3,0,0,63.3,28.59,41.8,0
2022-08-27 00:00:00,05:00:00,8297.9,3778,1883,1895,793,1931.6,2588.3,9851.7,5709.6,14,0,0,79.7,35.76,63.7,0
2022-08-27 00:00:00,06:00:00,9793.9,4604,2271,2333,793,2186.4,3003.5,11519.9,6790.4,16.8,0,0,93.6,41.14,67.1,0
2022-08-27 00:00:00,07:00:01,11351,5233,2419,2814,793,2614.1,3503.9,13441.8,7847.1,19.6,0,0,111,49.51,81.3,0
2022-08-27 00:00:00,08:00:01,12826.9,5863,2461,3402,863,3157.7,3806.2,15398.3,9020.7,22.5,0,0,127.9,58.47,106.9,0
2022-08-27 00:00:00,09:00:00,14045.9,6480,2498,3982,1056,3569.4,3996.5,16967.3,10049.4,25.4,0,0,144.7,66.94,119.9,0
2022-08-27 00:00:00,10:00:00,15405.9,7107,2853,4254,1249,4012,4286.9,18707.2,11119,28,0,0,162.5,76,134.7,0
2022-08-27 00:00:00,11:00:00,17106,8046,3170,4876,1454,4364.7,4695.3,20666.1,12410.7,28,0,0,178.8,83.77,145.9,0
2022-08-27 00:00:00,12:00:00,18564.9,8924,3488,5436,1652,4857.4,4783.5,22529.9,13781.4,30.4,0,0,195.9,92.54,166.9,0
2022-08-27 00:00:00,13:00:00,20028,9632,3808,5824,1850,5332,5064,24396.8,14964,33.3,0,0,221.1,100.8,178,0
2022-08-27 00:00:00,14:00:00,21859,10442,4017,6425,2047,5692.8,5724.2,26507.6,16134.8,36,0,0,236.7,106.88,189.7,0
2022-08-27 00:00:00,15:00:01,22976.9,11098,4211,6887,2245,6080.6,5798.3,27947.7,17178.6,38.9,0,0,251.3,113.46,204.4,0
2022-08-27 00:00:00,16:00:00,24620.1,11648,4528,7120,2448,6617.2,6354.9,30072.5,18265.2,41.6,0,0,267.1,121.22,231.8,0
2022-08-27 00:00:00,17:00:00,26393,12678,4755,7923,2658,7023.1,6691.9,32148.3,19701.1,43.1,0,0,282.2,124.61,252.4,0
2022-08-27 00:00:00,18:00:00,27542.9,12964,4824,8140,2831,7439.1,7139.8,33685.6,20403.1,43.1,0,0,298.5,125.41,276.9,0
2022-08-27 00:00:00,19:00:00,27947,13410,5056,8354,2995,7905.9,6631.1,34511.9,21315.9,44.8,0,0,315.6,130.59,299.6,0
2022-08-27 00:00:00,20:00:00,29195,14249,5320,8929,3157,8330.7,6615.3,36100.8,22579.7,47.7,0,0,331.9,136.37,317.1,0
2022-08-27 00:00:00,21:00:00,29186,15244,5584,9660,3315,8605.4,5336.6,36267,23849.4,50.6,0,0,348.5,142.24,319.2,0
2022-08-27 00:00:00,22:00:00,29176,15754,5847,9907,3412,9100.2,4321.8,36700.8,24854.2,53.4,0,0,363.8,147.92,344.9,0
2022-08-27 00:00:00,23:00:00,29168,16418,5942,10476,3412,9625,3125,37151.2,26043,69.6,0.1,0.02,383.9,152.1,355.8,1
2022-08-27 00:00:00,23:59:00,29159,17282,6168,11114,3558,10050.8,1826.2,37481.6,27332.8,87.1,0.2,0.02,401.1,158.28,357.3,1.1
2022-08-28 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-28 00:00:00,01:00:01,1095,528,329,199,190,619.8,-52.8,1662,1147.8,19.2,2.9,2.74,15.4,6.38,18.1,0
2022-08-28 00:00:00,02:00:00,2440,1416,651,765,379,1179.5,-155.5,3477.9,2595.5,38.4,8.2,7.83,30.3,12.35,28.6,0.1
2022-08-28 00:00:00,03:00:00,3537,2314,873,1441,569,1613.2,-390.2,4918.8,3927.2,53.4,10.3,9.89,46.7,19.22,31.1,0.6
2022-08-28 00:00:00,04:00:00,5983,2794,1155,1639,755,2211,978,7914.6,5005,64,14.9,14.35,63.1,26.3,51.7,1.1
2022-08-28 00:00:00,05:00:00,7728,3940,1604,2336,948,2826.6,961.4,10160.6,6766.6,76.3,19.1,18.35,84.5,34.46,67,1.3
2022-08-28 00:00:00,06:00:00,9212,4454,1977,2477,1138,3405.3,1352.7,12171.9,7859.3,86.2,24.2,23.27,103,42.53,82.9,1.7
2022-08-28 00:00:00,07:00:00,10808,5615,2386,3229,1328,3889.1,1303.9,14135.6,9504.1,95.2,28,26.87,121.3,47.51,94.9,2
2022-08-28 00:00:00,08:00:00,12383,6000,2504,3496,1517,4494.9,1888.1,16277.9,10494.9,103.8,33,31.74,139.4,52.49,118.5,2.3
2022-08-28 00:00:00,09:00:01,14119,6852,2794,4058,1709,5098.8,2168.2,18532.6,11950.8,114.1,36.3,34.91,155.2,56.58,145,2.7
2022-08-28 00:00:00,10:00:00,15745,8043,3180,4863,1901,5743.5,1958.5,20684.2,13786.5,123,40.4,38.92,174.5,63.65,169.8,3
2022-08-28 00:00:00,11:00:00,17603,8666,3582,5084,2093,6386.2,2550.8,23122.6,15052.2,131.9,46,44.29,190.9,71.22,194.4,4.2
2022-08-28 00:00:00,12:00:00,19413,9385,3747,5638,2285,7030,2998,25504.5,16415,145.2,50.2,48.37,205.5,77.1,220.4,4.6
2022-08-28 00:00:00,13:00:01,21073,10354,3977,6377,2477,7587.8,3131.2,27625.4,17941.8,155.1,55.7,53.72,218.8,80.98,242.9,5.3
2022-08-28 00:00:00,14:00:00,22548,11006,4387,6619,2669,8219.6,3322.4,29667,19225.6,166.8,61.4,59.29,236.1,87.26,264.7,5.7
2022-08-28 00:00:00,15:00:00,24654,11903,4750,7153,2753,8798.4,3952.6,32262.1,20701.4,180.6,66.2,63.9,248,91.14,287.7,6.2
2022-08-28 00:00:00,16:00:01,26307,12815,5066,7749,2753,9428.3,4063.7,34453.8,22243.3,192.9,71.9,69.42,261.6,93.93,311.3,11.2
2022-08-28 00:00:00,17:00:13,28187,13303,5098,8205,2764,10165.2,4718.8,37021.9,23468.2,202.2,78.7,71.73,277.9,97.82,337.1,22.8
2022-08-28 00:00:00,18:00:00,29852,13985,5369,8616,2950,10770.1,5096.9,39223.6,24755.1,212.2,84.6,71.73,292.8,99.91,361.7,25.8
2022-08-28 00:00:00,19:00:00,31886,15014,5693,9321,3141,11303.1,5568.9,41687.7,26317.1,224.7,86.1,71.73,307.9,99.91,385.6,26.1
2022-08-28 00:00:00,20:00:00,33061,15393,5879,9514,3298,11870.1,5797.9,43391.8,27263.1,233.8,92.9,71.73,322.9,99.91,410.8,26.7
2022-08-28 00:00:00,21:00:00,34405,15813,5929,9884,3491,12448.1,6143.9,45271.8,28261.1,245.2,99.1,71.73,337.6,99.91,435.7,27.3
2022-08-28 00:00:00,22:00:00,36097,16620,6199,10421,3690,12926.1,6550.9,47361.1,29546.1,254.3,104.7,71.73,349.2,99.91,456.5,28
2022-08-28 00:00:00,23:00:00,37713,17820,6565,11255,3823,13223.1,6669.9,49154.1,31043.1,262.1,110.2,71.73,362.6,99.91,458.8,28.7
2022-08-28 00:00:00,23:59:00,39039,18497,6916,11581,4011,13688.1,6853.9,50877.4,32185.1,269.9,119.1,71.73,378.9,99.91,471.8,29.2
2022-09-01 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-01 00:00:00,01:00:00,1908,963,431,532,190,395,550,2206.7,1358,7.6,3.8,0,15.8,0,11.9,0.4
2022-09-01 00:00:00,02:00:00,3371,1896,800,1096,384,827,648,4008.4,2723,17.6,9.9,0,31.9,0,22.3,1
2022-09-01 00:00:00,03:00:00,4687,2187,985,1202,600,1219,1281,5687.3,3406,26.9,18.4,0,48.9,0,26.3,1.4
2022-09-01 00:00:00,04:00:00,6149,3360,1340,2020,816,1545,1244,7358,4905,35.4,23.4,0,65.9,0,27.5,2.3
2022-09-01 00:00:00,05:00:01,7170.1,3856,1665,2191,1020,1882,1432.1,8666.5,5738,47.1,28.2,0,81.9,0,28,3
2022-09-01 00:00:00,06:00:00,8445,4468,1996,2472,1216,2165,1812,10163.2,6633,47.2,35.6,0,97.8,0,31.8,4.1
2022-09-01 00:00:00,07:00:00,10404,5590,2532,3058,1390,2415,2399,12260,8005,47.2,41.5,0,114.2,0,33.3,5.3
2022-09-01 00:00:00,08:00:00,12235,6624,3125,3499,1565,2968,2643,14540.6,9592,47.2,49.9,0,133.8,0,58.4,7.5
2022-09-01 00:00:00,09:00:01,14074.1,7480,3549,3931,1734,3312,3282.1,16638.1,10792,47.2,57.3,0,151.2,0,65.9,9.6
2022-09-01 00:00:00,10:00:00,15963.1,8577,4022,4555,1902,3725,3661.1,18830.4,12302,50,65,0,169,0,76.5,12
2022-09-01 00:00:00,11:00:00,17475.1,9325,4165,5160,2147,4169,3981.1,20711.6,13494,59.9,66.1,0,182.6,0,95.7,12.6
2022-09-01 00:00:00,12:00:00,19225.1,10030,4503,5527,2397,4665,4530.1,22887.1,14695,59.9,71.8,0,202.6,0,117.4,14.8
2022-09-01 00:00:00,13:00:01,20763.1,10769,4957,5812,2653,5169,4825.1,24855.2,15938,59.9,78.2,0,219.2,0,142.2,17.4
2022-09-01 00:00:00,14:00:00,22798,11692,5365,6327,2905,5702,5404,27330.8,17394,59.9,87.8,0,235.9,0,167.1,19.5
2022-09-01 00:00:00,15:00:00,24586,12842,5776,7066,3147,6001,5743,29302.8,18843,59.9,92.7,0,252.2,0,175.7,19.6
2022-09-01 00:00:00,16:00:00,26136,13129,5861,7268,3388,6347,6660,31170.1,19476,68.8,98.5,0,269.1,0,177,21.3
2022-09-01 00:00:00,17:00:00,27793,14114,6190,7924,3603,7007,6672,33388.6,21121,89.8,102.9,0,285.1,0,199.6,23.3
2022-09-01 00:00:00,18:00:00,29531,14843,6604,8239,3687,7666,7022,35712.7,22509,105.7,110.9,0,302,0,223.8,24.2
2022-09-01 00:00:00,19:00:00,31436,15620,6983,8637,3766,8229,7587,38103,23849,118.4,115.1,0,318.6,0,246.2,24.6
2022-09-01 00:00:00,20:00:00,33085.1,16364,7076,9288,3901,8750,7971.1,40198.7,25114,133.5,121.7,0,334.1,0,260.4,25.3
2022-09-01 00:00:00,21:00:00,34462.1,17134,7405,9729,4116,9399,7929.1,42147.7,26533,145.8,129.9,0,352.4,0,285.5,26.3
2022-09-01 00:00:00,22:00:00,36242.1,17749,7857,9892,4306,10111,8382.1,44578.2,27860,168.1,137.8,0,366.8,0,311.4,27
2022-09-01 00:00:00,23:00:00,37818,18217,8325,9892,4496,10804,8797,46800.3,29021,178.3,146.1,0,394.7,0,333.6,27.7
2022-09-01 00:00:00,23:59:00,39705.1,19162,8760,10402,4683,11428,9115.1,49216.9,30590,191.8,153.5,0,410.9,0,358,28.6
2022-09-02 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-02 00:00:00,01:00:00,1631,180,91,89,191,578,873,2191,758,9.6,6.2,0,15,0,26.4,0.6
2022-09-02 00:00:00,02:00:00,2925.9,475,386,89,400,1152,1298.9,4030.4,1627,25.4,10.3,0,31,0,47.3,1.2
2022-09-02 00:00:00,03:00:00,3969.9,978,838,140,685,1608,1383.9,5480.1,2586,47.8,17.9,0,44.9,0,48.5,1.7
2022-09-02 00:00:00,04:00:00,5161.9,1545,1293,252,986,2034,1582.9,7041.4,3579,63.5,24.7,0,62.3,0,50.2,2.7
2022-09-02 00:00:00,05:00:00,6455,1954,1702,252,1287,2719,1782,8978.6,4673,84.6,31.8,0,98.8,0,53.1,3.6
2022-09-02 00:00:00,06:00:00,7716.9,2350,2098,252,1588,3292,2074.9,10773.9,5642,108.2,36,0,104.6,0,76.2,4.2
2022-09-02 00:00:00,07:00:00,8778.9,2644,2392,252,1882,3743,2391.9,12257.5,6387,132,39.3,0,108.8,0,89.3,4.9
2022-09-02 00:00:00,08:00:00,10092,3155,2903,252,2089,3976,2961,13752.5,7131,132,39.3,0,115.3,0,104.5,6.5
2022-09-02 00:00:00,09:00:00,11250,3555,3303,252,2389,4132,3563,15026.5,7687,132,39.4,0,124.1,0,109.6,8.1
2022-09-02 00:00:00,10:00:00,12310.9,4061,3761,300,2669,4395,3854.9,16299.8,8456,145.7,46.1,0,127.6,0,111.8,8.3
2022-09-02 00:00:00,11:00:00,13572.9,4633,4333,300,2949,4646,4293.9,17755.6,9279,164.3,48.1,0,130.6,0,113.2,8.4
2022-09-02 00:00:00,12:00:00,14798,5155,4803,352,3198,5001,4642,19283.5,10156,186,54,0,135.4,0,115.2,9.5
2022-09-02 00:00:00,13:00:01,16370,5617,5265,352,3433,5837,4916,21645.3,11454,196.2,58.9,0,176.1,0,140.8,11.7
2022-09-02 00:00:00,14:00:00,17676.9,6013,5611,402,3505,6399,5264.9,23474.6,12412,204.1,64,0,191.6,0,166.2,14
2022-09-02 00:00:00,15:00:00,19303,6380,5978,402,3505,6819,6104,25484,13199,213.9,67.7,0,196.7,0,189,14.6
2022-09-02 00:00:00,16:00:00,20753,6852,6398,454,3505,7342,6559,27409.8,14194,228.8,72.8,0,200.7,0,215.5,16.4
2022-09-02 00:00:00,17:00:00,21852,7255,6801,454,3563,7803,6794,28929.5,15058,239.4,77.6,0,205.3,0,239.1,18.9
2022-09-02 00:00:00,18:00:00,23193,7656,7202,454,3766,8251,7286,30678.4,15907,250.1,84.3,0,208.6,0,261.8,20.3
2022-09-02 00:00:00,19:00:01,25036,8697,7654,1043,3974,8670,7669,32836.3,17367,263.2,87.1,0,211.2,0,284.8,20.7
2022-09-02 00:00:00,20:00:01,26277.9,9111,8068,1043,4248,9159,8007.9,34525.8,18270,276.6,94.3,0,216.2,0,307.2,21.6
2022-09-02 00:00:00,21:00:00,27537,9846,8500,1346,4531,9648,8043,36200.4,19494,295.1,98.7,0,219.1,0,329.4,22.5
2022-09-02 00:00:00,22:00:00,28926.9,10576,9155,1421,4823,10094,8256.9,37963.3,20670,305,104.9,0,221.9,0,354.2,23.4
2022-09-02 00:00:00,23:00:01,30355.9,11108,9687,1421,5116,10558,8689.9,39803.1,21666,319,111.4,0,224.8,0,376.5,24.1
2022-09-02 00:00:00,23:59:00,31943.9,11876,10236,1640,5404,10987,9080.9,41743.3,22863,328.4,116.7,0,228.4,0,400.1,25.1
2022-09-03 00:00:00,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03 00:00:00,01:00:00,1211.9,524,524,0,296,420,267.9,1579.5,944,10.2,5.3,0,3.4,0,22.1,1
2022-09-03 00:00:00,02:00:00,3020,1641,1093,548,552,872,507,3727.9,2513,26.6,8.4,0,6.3,0,43.9,2
2022-09-03 00:00:00,03:00:00,4496,2508,1773,735,816,1288,700,5533.2,3796,37.3,13.7,0,9,0,66.1,2.7
2022-09-03 00:00:00,04:00:00,6136.9,2872,2137,735,1087,1765,1499.9,7614.7,4637,49,19.4,0,12,0,92.8,3.3
2022-09-03 00:00:00,05:00:01,7738,3892,2798,1094,1276,2323,1523,9671.8,6215,70.5,27.5,0,15.3,0,115,4
2022-09-03 00:00:00,06:00:00,9449.9,4993,3459,1534,1449,2756,1700.9,11706.6,7749,81.5,33.4,0,18.2,0,137.9,4.6
2022-09-03 00:00:00,07:00:00,11080,5734,4189,1545,1622,3196,2150,13702.6,8930,92.5,40.6,0,20.9,0,160.4,5.2
2022-09-03 00:00:00,08:00:01,12701.9,6750,4762,1988,1719,3623,2328.9,15649.9,10373,106.1,43.2,0,24.6,0,182.7,5.7
2022-09-03 00:00:00,09:00:00,14682.9,7843,5352,2491,1719,6210.5,629.4,20109.1,14053.5,116,45.9,0,29.9,216.95,206,6.3
2022-09-03 00:00:00,10:00:00,15959.1,8249,5636,2613,1876,6703.5,1006.6,21837.7,14952.5,131,47.3,353.17,34.7,216.95,233.8,6.6
2022-09-03 00:00:00,11:00:00,17681,9323,6008,3315,2073,7145.5,1212.5,23894.2,16468.5,146.8,48.7,354.49,37.6,216.95,257.6,6.9
2022-09-03 00:00:00,12:00:00,18976.1,9753,6345,3408,2302,7472.5,1750.6,25473.3,17225.5,146.8,52.9,358.6,40.7,216.95,280.3,9.6
2022-09-03 00:00:00,13:00:00,20744.1,10674,6749,3925,2453,7861.5,2208.6,27538.2,18535.5,157.4,58.5,364,43.5,216.95,298.1,11.7
2022-09-03 00:00:00,14:00:00,22371,11747,7137,4610,2577,8273.5,2350.5,29469.8,20020.5,166.9,65.2,370.56,46.3,216.95,317.4,14.6
2022-09-03 00:00:00,15:00:00,23772.9,12265,7505,4760,2691,8707.5,2800.4,31253.9,20972.5,177.5,71.3,376.48,49.2,216.95,340.2,15.6
2022-09-03 00:00:00,16:00:00,25461.1,13064,7583,5481,2798,9161.5,3235.6,33316.2,22225.5,186.5,78,383,53.4,216.95,365,16.3
2022-09-03 00:00:00,17:00:00,26662.9,13373,7648,5725,2897,9631.5,3658.4,34957.1,23004.5,196,85.1,389.88,56.9,216.95,389.2,19
2022-09-03 00:00:00,18:00:00,27719,13696,7829,5867,2996,10083.5,3939.5,36432.9,23779.5,209.1,91.2,395.87,59.9,216.95,410.7,20.5
2022-09-03 00:00:00,19:00:00,29371,14509,8194,6315,3024,10444.5,4417.5,38364.6,24953.5,221.5,93.9,398.6,62.5,216.95,428.2,21.4
2022-09-03 00:00:00,20:00:00,31419,15235,8444,6791,3024,11056.5,5127.5,40952,26291.5,244.4,101,405.41,65.7,216.95,455.3,22.3
2022-09-03 00:00:00,21:00:00,32974,15916,8649,7267,3099,11531.5,5526.5,42913.9,27447.5,254.5,106.9,411.12,68.4,216.95,483.3,23.1
2022-09-03 00:00:00,22:00:00,34162.9,16593,9109,7484,3229,11975.5,5594.4,44479.1,28568.5,264.1,109.2,413.32,71.2,216.95,512.4,23.7
2022-09-03 00:00:00,23:00:00,36332,17759,9638,8121,3371,12543.5,6029.5,47099.6,30302.5,286.7,109.3,413.44,74.9,216.95,542.4,24.1
2022-09-03 00:00:00,23:59:00,37671,18509,10170,8339,3511,13134.5,6027.5,48954.6,31643.5,311.3,112.1,416.19,81.8,216.95,566.8,24.5
2022-09-04 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-04 00:00:00,01:00:00,1829,615,239,376,142,694,520,2461.5,1309,24,9.5,9.29,4.8,0,29,2.1
2022-09-04 00:00:00,02:00:00,3198,1381,337,1044,195,1232,585,4291.9,2613,37.8,18.4,18.11,7.6,0,55.1,4.3
2022-09-04 00:00:00,03:00:00,4547,2028,558,1470,195,1787,732,6131.2,3815,54.3,27.7,27.21,10.5,0,80.9,5.3
2022-09-04 00:00:00,04:00:00,6119.1,2696,930,1766,195,2357,1066.1,8206.5,5053,70.9,36.2,35.51,14,0,108.4,6.2
2022-09-04 00:00:00,05:00:00,7520,2907,999,1908,220,3247,1366,10476.3,6154,83.8,43.8,42.9,55.6,0,134.2,7.3
2022-09-04 00:00:00,06:00:00,9196,3043,1063,1980,336,4474,1679,13365.7,7517,106.6,52.3,51.28,122.6,0,157.7,8.2
2022-09-04 00:00:00,07:00:00,11186.1,4022,1361,2661,441,5523,1641.1,16306.9,9545,120.4,56.8,55.62,185.9,0,179.3,9.9
2022-09-04 00:00:00,08:00:00,12848.1,4335,1532,2803,551,6483.9,2029.2,18898.5,10818.9,142.4,63.6,62.34,225.6,1.39,202.2,13.2
2022-09-04 00:00:00,09:00:00,14653,5034,1705,3329,662,7351.6,2267.4,21501.2,12385.6,159.1,72.1,70.61,252.9,10.36,225.3,15.4
2022-09-04 00:00:00,10:00:00,16415,5672,1943,3729,772,8241.3,2501.7,24089.1,13913.3,172.4,80.4,78.74,287.7,18.73,249,15.9
2022-09-04 00:00:00,11:00:00,18216.1,6252,2152,4100,882,9124.1,2840,26715,15376.1,186.4,86.2,84.41,327.4,22.11,273.5,16.8
2022-09-04 00:00:00,12:00:00,19892.1,7195,2369,4826,991,9935.9,2761.2,29108.5,17130.9,203.5,90.6,88.75,354.3,28.49,299,17.7
2022-09-04 00:00:00,13:00:00,21619,7791,2711,5080,1092,10735.7,3092.3,31575.6,18526.7,228.4,93.3,91.3,373.2,32.17,321.6,24.9
2022-09-04 00:00:00,14:00:00,23410.1,8713,3046,5667,1202,11351.6,3345.5,33890.4,20064.6,245.2,97.1,94.97,384.6,34.66,345.7,27.9
2022-09-04 00:00:00,15:00:00,25009,9607,3254,6353,1312,12012.4,3389.6,36060.7,21619.4,264.9,99.5,97.34,398.3,39.94,369.4,29.2
2022-09-04 00:00:00,16:00:00,26641,9914,3425,6489,1422,12732.3,3994.7,38381.9,22646.3,285.1,101.8,99.59,418,43.63,393.1,31.6
2022-09-04 00:00:00,17:00:00,28355,10575,3596,6979,1522,13658.2,4121.8,40955.7,24233.2,305,105,102.68,460.1,47.02,415.8,32.9
2022-09-04 00:00:00,18:00:00,30068,11137,3763,7374,1613,14453.1,4477.9,43407.4,25590.1,325.3,108.4,105.98,485.3,47.31,441.8,37.2
2022-09-04 00:00:00,19:00:00,32017,11810,3786,8024,1698,15207.1,4999.9,46043.1,27017.1,347.1,109.5,106.94,507.4,49.11,470,37.6
2022-09-04 00:00:00,20:00:00,33670,12682,3886,8796,1698,15928.9,5059.1,48330.7,28610.9,367.2,111.2,108.61,525,52.89,498.4,38.2
2022-09-04 00:00:00,21:00:00,35248,13221,4130,9091,1698,16654.7,5372.3,50580.6,29875.7,391,112.8,110.16,541.2,58.17,523.6,38.7
2022-09-04 00:00:00,22:00:00,37032,13646,4174,9472,1698,17463.5,5922.5,53130.9,31109.5,411.4,115.4,112.73,562.9,64.45,553,39.2
2022-09-04 00:00:00,23:00:00,38542,14051,4275,9776,1698,18226.3,6264.7,55363.2,32277.3,431.2,118,115.24,586.2,69.73,577.6,39.9
2022-09-04 00:00:00,23:59:00,40176.1,14632,4416,10216,1698,19217.3,6326.8,57930.2,33849.3,454.2,122.4,119.51,629.6,69.93,605,40.6
2022-09-05 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-05 00:00:00,01:00:00,1416,682,155,527,0,736,-2,2083.8,1418,17.8,4.3,4.13,26,0,25.1,0.4
2022-09-05 00:00:00,02:00:00,2661.1,965,368,597,0,1239,457.1,3803.6,2204,32.6,8.3,8.02,51.5,0.7,29.8,1
2022-09-05 00:00:00,03:00:00,3953.1,1342,576,766,0,1889.8,721.3,5708.7,3231.8,52.2,10.3,9.98,72.2,5.48,47.4,1.4
2022-09-05 00:00:00,04:00:00,5366,1540,774,766,0,2535.5,1290.5,7747.5,4075.5,69.1,13.8,13.36,89,12.65,67.2,1.8
2022-09-05 00:00:00,05:00:00,6500.1,2501,1034,1467,0,3000.2,998.9,9250.2,5501.2,84.1,17.8,17.28,105.5,19.72,70.5,2.4
2022-09-05 00:00:00,06:00:00,7965.1,3034,1202,1832,0,3547.9,1383.2,11209.6,6581.9,101.8,20.1,19.48,130.5,27.39,71.9,3.1
2022-09-05 00:00:00,07:00:00,9291.1,3328,1496,1832,0,4121.8,1841.3,13080.1,7449.8,122.9,22.1,21.4,157.6,30.38,75.5,3.7
2022-09-05 00:00:00,08:00:00,10990.1,4327,1764,2563,0,4855.6,1807.5,15413,9182.6,144.8,24,23.22,179.6,35.66,97.1,4.4
2022-09-05 00:00:00,09:00:00,12709,4869,1981,2888,0,5554.5,2285.5,17776.6,10423.5,167.2,24.9,24.12,199.9,38.95,119.4,5.1
