DIA,HORA,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5
2021-12-05 00:00:00,16:00:00,31493,24913.9,23963.09,5264.41,2265.5,4313.6,14736.56,4912.93,2948.75,1.94,2311.44,2.28
2021-12-05 00:00:00,17:00:00,33123,26217.31,25450.77,5524.94,2147.29,4758.4,15472.94,5219.43,3048.81,1.94,2471.91,2.28
2021-12-05 00:00:00,18:00:00,34730,27498,26626.9,5781.5,2321.6,4910.4,16203.81,5512.69,3144.81,1.94,2632.47,2.28
2021-12-05 00:00:00,19:00:00,36376,28825.21,28061.06,6047.35,2267.59,5283.2,16958.44,5819.42,3247.75,1.94,2795.38,2.28
2021-12-05 00:00:00,20:00:00,38110,30262.46,29499.78,6340.28,2269.94,5577.6,17797.91,6124.27,3367.81,1.94,2968.25,2.28
2021-12-05 00:00:00,21:00:00,39732,31583.77,30753.63,6602.94,2375.43,5772.8,18563.53,6417.3,3466.88,1.94,3131.84,2.28
2021-12-05 00:00:00,22:00:00,41384,32946.88,32326.95,6871.13,2185.92,6251.2,19340.03,6735.72,3571.75,1.94,3295.16,2.28
2021-12-05 00:00:00,23:00:00,43026,34265.94,33481,7135.34,2409.66,6350.4,20113.09,7017.51,3675.06,1.94,3456.06,2.28
2021-12-05 00:00:00,23:59:00,44670,35527.69,34876.97,7402.72,2390.31,6752,20881.59,7243.38,3781.94,1.94,3616.56,2.28
2021-12-06 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06 00:00:00,01:00:00,1652,1378.85,1377.62,270.03,4.35,268.8,825.19,283.63,105.94,0,164.09,0
2021-12-06 00:00:00,02:00:00,3320,2698.29,2640.19,542.9,136.91,484.8,1601.88,553.51,214.06,0,328.84,0
2021-12-06 00:00:00,03:00:00,5046,4123.76,4270.61,804.35,-28.96,951.2,2470.06,849.35,333.38,0,470.97,0
2021-12-06 00:00:00,04:00:00,6917,5629.51,5518.65,1082.86,315.49,972,3414.31,1132.34,461.13,0.31,621.28,0.14
2021-12-06 00:00:00,05:00:00,8646,7075.27,6677.98,1369.29,598.73,972,4275.5,1430.48,578.75,0.31,790.09,0.14
2021-12-06 00:00:00,06:00:00,10376,8530.62,7894.48,1660.14,821.38,1024,5135.5,1734.98,699,0.31,960.69,0.14
2021-12-06 00:00:00,07:00:00,12178,10015.71,9409.84,1969.07,799.09,1363.2,5987.31,2059.33,834.06,0.31,1134.56,0.14
2021-12-06 00:00:00,08:00:00,14015,11515.83,10668.03,2284.6,1062.37,1436.8,6846.19,2385.04,976.06,0.31,1308.09,0.14
2021-12-06 00:00:00,09:00:00,15891,13059.79,12189.58,2619.01,1082.41,1748.8,7720.44,2720.34,1127.25,0.31,1491.31,0.14
2021-12-06 00:00:00,10:00:00,17685,14527.29,13451.53,2929.36,1304.11,1853.6,8558.81,3039.12,1261.19,0.31,1667.72,0.14
2021-12-06 00:00:00,11:00:00,19484,16033.49,14938.43,3235.86,1309.71,2140.8,9430.75,3366.88,1393.5,0.31,1841.91,0.14
2021-12-06 00:00:00,12:00:00,21296,17415.47,16025.88,3530.39,1739.73,2140.8,10295.31,3589.77,1528.19,0.31,2001.75,0.14
2021-12-06 00:00:00,13:00:00,23045,18858.34,17463.12,3792.02,1789.86,2396.8,11182.13,3884.19,1651.88,0.31,2139.69,0.14
2021-12-06 00:00:00,14:00:00,24801,20321.53,18771.88,4084.05,1945.07,2534.4,12052.5,4184.98,1777.38,0.31,2306.22,0.14
2021-12-06 00:00:00,15:00:00,26761,21892.85,20452.63,4381.82,1926.55,2941.6,13065,4446.03,1902.56,0.31,2478.81,0.14
2021-12-06 00:00:00,16:00:00,28679,23448.19,21714.48,4676.11,2288.41,2942.4,14042.5,4729.58,2022.88,0.31,2652.78,0.14
2021-12-06 00:00:00,17:00:00,30587,24940.61,23269.32,5007.29,2310.39,3336,14996.25,4937.07,2170.31,0.31,2836.53,0.14
2021-12-06 00:00:00,18:00:00,32450,26442.83,24455.49,5328.14,2666.37,3340.8,15904.63,5210.06,2310.31,0.31,3017.38,0.14
2021-12-06 00:00:00,19:00:00,34326,27973.57,25826.51,5654.26,2845.23,3507.2,16832.5,5486.81,2456.56,0.31,3197.25,0.14
2021-12-06 00:00:00,20:00:00,36311,29503.78,27279.66,5960.92,3070.42,3736.8,17807,5735.86,2574.06,0.31,3386.41,0.14
2021-12-06 00:00:00,21:00:00,38213,31119.72,28938.9,6300.02,2974.08,4119.2,18773.69,6046.01,2726.69,0.31,3572.88,0.14
2021-12-06 00:00:00,22:00:00,40118,32756.51,30544.78,6627.73,2945.49,4416,19753.13,6375.65,2880.75,0.31,3746.53,0.14
2021-12-06 00:00:00,23:00:00,42216,34570.99,32115.13,7003.86,3097.01,4548,20861.25,6705.88,3095.69,0.31,3907.72,0.14
2021-12-06 00:00:00,23:59:00,44264,36307.49,33796.5,7393.39,3074.11,4882.4,21891.81,7022.29,3316.94,0.31,4076,0.14
2021-12-07 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-07 00:00:00,01:00:00,2126,1763.17,1605.11,394.06,126.83,236,1036.5,332.61,225,0,168.84,0.22
2021-12-07 00:00:00,02:00:00,4111,3405.65,3055.23,815.22,240.55,464.8,1924.63,665.8,449.94,0,365.06,0.22
2021-12-07 00:00:00,03:00:00,6127,5126.21,4685.72,1205.29,235.99,764.8,2922.63,998.29,674.94,0,530.13,0.22
2021-12-07 00:00:00,04:00:00,8270,6935.05,6332.45,1570.6,366.95,968,4034.75,1329.7,900.13,0,670.25,0.22
2021-12-07 00:00:00,05:00:00,10466,8795.22,7991.88,1975.34,498.78,1172,5153.44,1666.44,1125.88,2.56,845.81,1.09
2021-12-07 00:00:00,06:00:01,12641,10611.17,9467.07,2350.5,823.43,1206.4,6269.19,1991.48,1350.88,2.56,995.97,1.09
2021-12-07 00:00:00,07:00:00,14885,12514.73,11288.42,2796.71,799.87,1570.4,7392.69,2325.33,1581.13,11.88,1201.28,2.42
2021-12-07 00:00:00,08:00:00,17116,14385.31,12958.44,3206.87,950.69,1780,8518.31,2660.13,1807.13,15.56,1381.38,2.8
2021-12-07 00:00:00,09:00:00,19206,16022.81,14412.56,3585.45,1207.99,1975.2,9442.06,2995.3,2036.56,22.06,1522.41,4.42
2021-12-07 00:00:00,10:00:00,21222,17640.33,15766.85,3987.88,1467.27,2114.4,10357,3295.45,2261.56,25.06,1696.84,4.42
2021-12-07 00:00:00,11:00:00,23180,19192.16,17195.41,4369.55,1615.04,2372.8,11199.31,3623.3,2486.69,25.06,1853.38,4.42
2021-12-07 00:00:00,12:00:00,25118,20750.08,18728.5,4765.58,1623.92,2744,12037,3947.5,2711.69,25.06,2024.41,4.42
2021-12-07 00:00:00,13:00:00,27012,22266.39,19882.23,5160.96,1968.81,2776.8,12864.13,4241.3,2936.69,25.38,2194.47,4.42
2021-12-07 00:00:00,14:00:00,29029,23897.99,21491.03,5588.56,1949.41,3181.6,13747.31,4562.12,3170.38,25.38,2388.38,4.42
2021-12-07 00:00:00,15:00:00,31023,25590.53,22767.45,6007.88,2247.67,3184.8,14727.13,4855.52,3396.81,25.81,2580.31,4.95
2021-12-07 00:00:00,16:00:00,33042,27215.52,24374.47,6427.45,2240.08,3586.4,15630.31,5157.76,3621.88,25.81,2774.81,4.95
2021-12-07 00:00:00,17:00:00,34981,28777.52,25539.9,6824.02,2617.08,3586.4,16541.94,5411.56,3846.88,25.81,2946.38,4.95
2021-12-07 00:00:00,18:00:00,36866,30305.34,26665.04,7226.7,2974.26,3586.4,17430.06,5648.58,4071.88,25.81,3124.06,4.95
2021-12-07 00:00:00,19:00:00,38764,31887.43,27836.5,7637.33,3290.17,3586.4,18351.25,5898.85,4300.88,25.81,3305.69,4.95
2021-12-07 00:00:00,20:00:00,40731,33525.79,29073.59,8038.6,3618.81,3586.4,19347.94,6139.25,4526.25,25.81,3481.59,4.95
2021-12-07 00:00:00,21:00:00,42625,35062.03,30191.98,8456.45,3976.57,3586.4,20221.81,6383.77,4751.25,50.75,3649.5,4.95
2021-12-07 00:00:00,22:00:00,44498,36566.85,31296.11,8857.14,4344.75,3586.4,21072.25,6637.46,4976.25,50.75,3825.19,4.95
2021-12-07 00:00:00,23:00:00,46386,38090.39,32414.56,9262.23,4709.21,3586.4,21933.31,6894.85,5201.25,50.75,4005.28,4.95
2021-12-07 00:00:00,23:59:00,48243,39604.37,33536.16,9654.61,5052.23,3586.4,22796.38,7153.38,5422.5,50.75,4176.41,4.95
2021-12-08 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-08 00:00:00,01:00:00,1879,1526.69,1121.47,405.22,352.31,0,860.56,260.91,225,0,180.22,0
2021-12-08 00:00:00,02:00:00,3759,3053.97,2241.94,812.03,705.03,0,1722.63,519.31,450,0,362.03,0
2021-12-08 00:00:00,03:00:00,5705,4635.18,3412.87,1222.31,1069.82,0,2636.5,776.37,675,0,547.31,0
2021-12-08 00:00:00,04:00:00,7728,6268.13,4634.19,1633.94,1459.87,0,3601.81,1032.38,900,0,733.94,0
2021-12-08 00:00:00,05:00:00,9666,7787.66,5748,2039.66,1878.34,0,4457.75,1290.25,1125,0,914.66,0
2021-12-08 00:00:00,06:00:00,11598,9289.68,6857.12,2432.56,2308.32,0,5317.5,1539.62,1350,0,1082.56,0
2021-12-08 00:00:00,07:00:00,13518,10805.87,7973.21,2832.66,2712.13,0,6179.56,1793.65,1575,1.38,1256.28,0
2021-12-08 00:00:00,08:00:00,15405,12328.36,9117.48,3210.88,3076.64,0,7067.44,2050.04,1799.94,1.38,1409.56,0
2021-12-08 00:00:00,09:00:00,17299,13847.62,10232.3,3615.32,3451.38,0,7924.94,2307.36,2024.94,1.38,1589,0
2021-12-08 00:00:00,10:00:00,19202,15408.05,11360.24,4047.81,3793.95,0,8797.81,2562.43,2249.94,26.31,1771.56,0
2021-12-08 00:00:00,11:00:00,21099,16930.19,12470.19,4460,4168.81,0,9651.94,2818.25,2475.56,26.81,1957.63,0
2021-12-08 00:00:00,12:00:00,22939,18425.04,13550.76,4874.28,4513.96,0,10477.88,3072.88,2704.5,26.94,2138.75,4.09
2021-12-08 00:00:00,13:00:00,24727,19904.92,14601.81,5303.11,4822.08,0,11279.25,3322.56,2929.5,27.25,2312.13,34.23
2021-12-08 00:00:00,14:00:00,26497,21352.11,15618.53,5733.58,5144.89,0,12047.94,3570.59,3154.5,27.25,2487.03,64.8
2021-12-08 00:00:00,15:00:00,28247,22797.63,16639.58,6158.05,5449.37,0,12823.63,3815.95,3379.5,27.25,2658.5,92.8
2021-12-08 00:00:00,16:00:00,29990,24202.34,17619.33,6583.01,5787.66,0,13558.31,4061.02,3604.5,28.31,2827.22,122.98
2021-12-08 00:00:00,17:00:00,31783,25650.87,18675.89,6974.98,6132.13,0,14365.25,4310.64,3829.5,29.69,2965.56,150.23
2021-12-08 00:00:00,18:00:00,33620,27162.61,19723.68,7438.93,6457.39,0,15160.88,4562.8,4054.44,29.69,3123.97,230.83
2021-12-08 00:00:00,19:00:00,35427,28632.79,20793.08,7839.71,6794.21,0,15980.81,4812.27,4279.44,29.69,3299.75,230.83
2021-12-08 00:00:00,20:00:00,37183,30063.82,21837.14,8226.68,7119.18,0,16779.56,5057.58,4504.44,29.69,3461.72,230.83
2021-12-08 00:00:00,21:00:00,38981,31572.83,22937.83,8635,7408.17,0,17634.38,5303.45,4729.88,30.31,3643.81,231
2021-12-08 00:00:00,22:00:00,40778,33036.89,23997.7,9039.19,7741.11,0,18445.5,5552.2,4954.88,30.31,3822.97,231.03
2021-12-08 00:00:00,23:00:00,42616,34530.15,25103.74,9426.41,8085.85,0,19302.13,5801.61,5179.88,30.31,3985.19,231.03
2021-12-08 00:00:00,23:59:00,44417,35975.19,26165.81,9809.38,8441.81,0,20116.75,6049.06,5401.13,30.31,4146.91,231.03
2021-12-09 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-09 00:00:00,01:00:00,1856,1495.31,1086.12,409.19,360.69,0,831,255.12,225,0,184.19,0
2021-12-09 00:00:00,02:00:00,3749,3053.49,2231.21,822.28,695.51,0,1720.75,510.46,450,0,372.28,0
2021-12-09 00:00:00,03:00:00,5625,4551.2,3314.98,1236.22,1073.8,0,2546.94,768.04,675,0,561.22,0
2021-12-09 00:00:00,04:00:00,7503,6047.84,4399.9,1647.94,1455.16,0,3371.81,1028.09,900,0,747.94,0
2021-12-09 00:00:00,05:00:00,9418,7558.64,5496.49,2062.15,1859.36,0,4210.13,1286.36,1125.06,0,937.09,0
2021-12-09 00:00:00,06:00:00,11319,9062.58,6593.71,2468.87,2256.42,0,5048.44,1545.27,1350.06,0,1118.81,0
2021-12-09 00:00:00,07:00:00,13157,10543.06,7675.22,2867.84,2613.94,0,5872.88,1802.34,1575,0,1292.84,0
2021-12-09 00:00:00,08:00:00,15019,12033.17,8765.51,3267.66,2985.83,0,6703.94,2061.57,1800,0,1467.66,0
2021-12-09 00:00:00,09:00:00,16891,13522.76,9875.48,3647.28,3368.24,0,7548.5,2326.98,2025.06,2.25,1619.97,0
2021-12-09 00:00:00,10:00:00,18839,15082.32,11046.57,4035.75,3756.68,0,8460.31,2586.26,2250.06,2.69,1783,0
2021-12-09 00:00:00,11:00:00,20740,16628.55,12203.64,4424.91,4111.45,0,9360.06,2843.58,2475,2.69,1947.22,0
2021-12-09 00:00:00,12:00:00,22658,18187.28,13362.31,4824.97,4470.72,0,10258.81,3103.5,2700,5.94,2119.03,0
2021-12-09 00:00:00,13:00:00,24558,19721.9,14500.09,5221.81,4836.1,0,11136.81,3363.28,2925.06,5.94,2290.81,0
2021-12-09 00:00:00,14:00:00,26418,21237.79,15620.29,5617.5,5180.21,0,12005.81,3614.48,3150.06,5.94,2461.5,0
2021-12-09 00:00:00,15:00:00,28732,23155.04,17179.58,5975.46,5576.96,0,13323.31,3856.27,3376.5,5.94,2590.88,2.14
2021-12-09 00:00:00,16:00:00,30932,24960.18,18629.45,6330.73,5971.82,0,14524.5,4104.95,3603.25,5.94,2718.66,2.88
2021-12-09 00:00:00,17:00:00,32894,26541.06,19833.58,6707.48,6352.94,0,15431.63,4401.95,3828.25,5.94,2870.41,2.88
2021-12-09 00:00:00,18:00:00,34825,28076.7,20991.98,7084.72,6748.3,0,16290.25,4701.73,4053.31,5.94,3022.59,2.88
2021-12-09 00:00:00,19:00:00,36671,29583.58,22114.14,7469.44,7087.42,0,17101.5,5012.64,4278.31,5.94,3182.31,2.88
2021-12-09 00:00:00,20:00:00,38452,31040.95,23182.29,7858.66,7411.05,0,17902.63,5279.66,4503.31,5.94,3346.53,2.88
2021-12-09 00:00:00,21:00:00,40249,32530.52,24269.27,8261.25,7718.48,0,18704.75,5564.52,4728.25,22.81,3507.31,2.88
2021-12-09 00:00:00,22:00:00,42079,34036.97,25388.47,8648.5,8042.03,0,19510.31,5878.16,4953.25,22.81,3669.56,2.88
2021-12-09 00:00:00,23:00:00,43856,35496.12,26468.14,9027.98,8359.88,0,20307.63,6160.51,5178.25,22.81,3823.97,2.95
2021-12-09 00:00:00,23:59:00,45621,36949.61,27540.51,9409.1,8671.39,0,21095.38,6445.13,5399.5,22.81,3983.84,2.95
2021-12-10 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-10 00:00:00,01:00:00,1780,1464.7,1070.06,395.44,314.5,0.8,797.81,271.45,224.94,0,170.5,0
2021-12-10 00:00:00,02:00:00,3738,3093.07,2625.89,768.78,343.33,301.6,1778.5,545.79,449.94,0,318.84,0
2021-12-10 00:00:00,03:00:00,5600,4616.51,3944.48,1145.63,509.89,473.6,2607.56,863.32,674.94,0,470.69,0
2021-12-10 00:00:00,04:00:00,7459,6099.06,5066.44,1538.22,854.34,505.6,3422.69,1138.15,899.94,0,638.28,0
2021-12-10 00:00:00,05:00:00,9298,7538.7,6587.14,1905.16,805.7,953.6,4229.81,1403.73,1124.94,0,780.22,0
2021-12-10 00:00:00,06:00:00,11141,8979.81,7670.22,2263.19,1207.59,953.6,5037.38,1679.24,1350,0,913.19,0
2021-12-10 00:00:00,07:00:00,12933,10426.08,8866.88,2652,1414.12,1092.8,5832.56,1941.52,1575,0,1077,0
2021-12-10 00:00:00,08:00:00,14711,11884.89,10211.81,3045.88,1453.31,1372.8,6631.44,2207.57,1800,0,1245.88,0
2021-12-10 00:00:00,09:00:00,16472,13335.31,11266.39,3441.72,1763.89,1372.8,7428.5,2465.09,2025,0,1416.72,0
2021-12-10 00:00:00,10:00:00,18318,14839.38,12366.56,3845.62,2105.82,1372.8,8264.94,2728.82,2250.06,1.44,1586.78,7.34
2021-12-10 00:00:00,11:00:01,20072,16277.81,13413.27,4237.34,2421.39,1372.8,9055.06,2985.41,2475.06,1.44,1753.5,7.34
2021-12-10 00:00:00,12:00:00,21830,17713.56,14456.14,4630.22,2743.64,1372.8,9841.88,3241.46,2700.06,1.44,1921.38,7.34
2021-12-10 00:00:00,13:00:00,23624,19175.28,15530.55,5017.53,3075.92,1372.8,10663.63,3494.12,2925.06,1.44,2083.69,7.34
2021-12-10 00:00:00,14:00:00,25356,20596.86,16560.19,5409.47,3386.34,1372.8,11438.63,3748.76,3150,1.44,2250.69,7.34
2021-12-10 00:00:00,15:00:00,27109,22006.05,17585.38,5793.47,3730.15,1372.8,12210.63,4001.95,3375.13,5.81,2405.19,7.34
2021-12-10 00:00:00,16:00:00,28895,23449.16,18645.09,6176.87,4073.04,1372.8,13024.75,4247.54,3600.13,5.81,2563.59,7.34
2021-12-10 00:00:00,17:00:00,30714,24914.27,19719.98,6567.09,4426.93,1372.8,13853,4494.18,3825.13,5.81,2728.81,7.34
2021-12-10 00:00:00,18:00:00,32564,26415.26,20844.34,6943.72,4775.94,1372.8,14728,4743.54,4050.19,5.81,2880.38,7.34
2021-12-10 00:00:00,19:00:00,34384,27897.24,21936.39,7333.65,5113.96,1372.8,15566.69,4996.9,4275.19,5.81,3045.31,7.34
2021-12-10 00:00:00,20:00:00,36248,29429.04,23075.75,7726.09,5446.16,1372.8,16446.69,5256.26,4500.19,5.81,3212.75,7.34
2021-12-10 00:00:00,21:00:00,38080,30919.29,24171,8121.09,5787.91,1372.8,17281.75,5516.45,4725.19,5.81,3382.75,7.34
2021-12-10 00:00:00,22:00:00,39927,32433.52,25289.14,8517.18,6120.68,1372.8,18141.75,5774.59,4950.25,5.81,3553.78,7.34
2021-12-10 00:00:00,23:00:00,41747,33936.46,26393.2,8916.06,6437.74,1372.8,18988.44,6031.96,5175.25,5.81,3727.66,7.34
2021-12-10 00:00:00,23:59:00,43544,35425.08,27485.51,9312.37,6746.12,1372.8,19825.56,6287.15,5396.38,6.06,3902.59,7.34
2021-12-11 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11 00:00:00,01:00:00,1803,1493.44,1092,401.44,309.56,0,832.5,259.5,225,0,176.44,0
2021-12-11 00:00:00,02:00:00,3571,2954.24,2154.83,799.41,616.76,0,1636.75,518.08,450,0,349.41,0
2021-12-11 00:00:00,03:00:00,5367,4433.2,3232.64,1200.56,933.8,0,2447.56,785.08,675,0,525.56,0
2021-12-11 00:00:00,04:00:00,7357,6082.7,4457.13,1625.57,1274.3,0,3402.5,1054.63,899.94,0,725.63,0
2021-12-11 00:00:00,05:00:00,9374,7711.4,5659.08,2052.32,1662.6,0,4333.88,1325.2,1125.19,0,926.88,0.25
2021-12-11 00:00:00,06:00:00,11382,9328.79,6849.72,2479.07,2053.21,0,5253.88,1595.84,1350.19,0,1128.63,0.25
2021-12-11 00:00:00,07:00:00,13367,10913.66,8039.59,2874.07,2453.34,0,6174.31,1865.28,1575.19,0,1298.63,0.25
2021-12-11 00:00:00,08:00:00,15314,12499.05,9214.11,3284.94,2814.95,0,7080.63,2133.48,1800.19,0,1484.5,0.25
2021-12-11 00:00:00,09:00:00,17190,14016.05,10316.27,3699.78,3173.95,0,7916.5,2399.77,2025.25,0,1674.28,0.25
2021-12-11 00:00:00,10:00:00,19115,15624.77,11503.11,4121.66,3490.23,0,8835.5,2667.61,2250.25,5.19,1865.97,0.25
2021-12-11 00:00:00,11:00:00,21143,17348.44,12799.69,4548.75,3794.56,0,9861.31,2938.38,2475.25,5.19,2068.06,0.25
2021-12-11 00:00:00,12:00:00,23179,19061.31,14097.09,4964.22,4117.69,0,10887.81,3209.28,2700.25,5.94,2257.78,0.25
2021-12-11 00:00:00,13:00:00,25139,20715.74,15338.83,5376.91,4423.26,0,11862.31,3476.52,2925.25,13.25,2438.16,0.25
2021-12-11 00:00:00,14:00:00,27023,22267.51,16495.13,5772.38,4755.49,0,12756,3739.13,3150.19,13.25,2608.69,0.25
2021-12-11 00:00:00,15:00:00,28955,23843.67,17661.66,6182.01,5111.33,0,13658,4003.66,3375.19,23.69,2782.88,0.25
2021-12-11 00:00:00,16:00:00,30804,25349.67,18785.73,6563.94,5454.33,0,14518.75,4266.98,3600.19,23.69,2939.81,0.25
2021-12-11 00:00:00,17:00:00,32569,26802.08,19846.11,6955.97,5766.92,0,15319.75,4526.36,3825.31,23.69,3106.72,0.25
2021-12-11 00:00:00,18:00:00,34384,28299.51,20953.54,7345.97,6084.49,0,16166.88,4786.66,4050.5,23.69,3271.53,0.25
2021-12-11 00:00:00,19:00:00,36124,29708.79,22008.44,7700.35,6415.21,0,16965.25,5043.19,4275.5,23.69,3400.91,0.25
2021-12-11 00:00:00,20:00:00,37881,31163.38,23066.94,8096.44,6717.62,0,17763.81,5303.13,4501.25,23.69,3571.25,0.25
2021-12-11 00:00:00,21:00:00,39714,32681.02,24185.46,8495.56,7032.98,0,18586.88,5598.58,4726.31,23.69,3745.31,0.25
2021-12-11 00:00:00,22:00:00,41549,34224.89,25331.67,8893.22,7324.11,0,19433.69,5897.98,4951.31,23.69,3917.97,0.25
2021-12-11 00:00:00,23:00:00,43440,35790.35,26494.97,9295.38,7649.65,0,20301.44,6193.53,5176.31,23.69,4095.13,0.25
2021-12-11 00:00:00,23:59:00,45204,37246.27,27560.86,9685.41,7957.73,0,21100.56,6460.3,5398.13,23.69,4263.34,0.25
2021-12-12 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12 00:00:00,01:00:00,1849,1523.15,1129.06,394.09,325.85,0,822.25,306.81,225.06,0,169.03,0
2021-12-12 00:00:00,02:00:00,3676,3037.62,2255.06,782.56,638.38,0,1633.75,621.31,450.06,0,332.5,0
2021-12-12 00:00:00,03:00:00,5501,4565.15,3382.12,1183.03,935.85,0,2451.81,930.31,675,0,508.03,0
2021-12-12 00:00:00,04:00:00,7415,6116.75,4537.59,1579.16,1298.25,0,3284.31,1253.28,899.94,0,679.22,0
2021-12-12 00:00:00,05:00:00,9312,7677.44,5690.66,1986.78,1634.56,0,4112.19,1578.47,1124.94,0,861.84,0
2021-12-12 00:00:00,06:00:00,11331,9367.67,7338.41,2373.26,1619.33,344,5088.44,1905.97,1349.88,0,1023.38,0
2021-12-12 00:00:00,07:00:00,13288,10969.41,8749.96,2765.85,1772.19,546.4,5960.25,2243.31,1574.88,0,1190.97,0
2021-12-12 00:00:00,08:00:00,15385,12834.57,10559.75,3194.82,1630.43,920,7059,2580.75,1799.88,0,1394.94,0
2021-12-12 00:00:00,09:00:00,17413,14647.68,12305.54,3594.94,1512.52,1252.8,8146.19,2906.55,2004.56,0,1590.38,0
2021-12-12 00:00:00,10:00:00,19289,16271.61,13712.89,3942.72,1633.39,1384,9086.75,3242.14,2166.5,0,1776.22,0
2021-12-12 00:00:00,11:00:00,21013,17726.85,14962.99,4256.66,1793.35,1492.8,9906.81,3563.38,2310.13,0,1946.53,0
2021-12-12 00:00:00,12:00:00,22852,19327.57,16622.62,4575.35,1654.03,1870.4,10876.56,3875.66,2461.38,0,2113.97,0
2021-12-12 00:00:00,13:00:01,24529,20748.4,18124.95,4845.85,1558.2,2222.4,11728,4174.55,2573.44,0,2272.41,0
2021-12-12 00:00:00,14:00:00,26552,22521.98,19709.28,5171.1,1671.62,2358.4,12881.75,4469.13,2737.19,12.75,2420.91,0.25
2021-12-12 00:00:00,15:00:00,28419,24191.56,21557.56,5478,1383.44,2844,13921.75,4791.81,2882,13.5,2582.25,0.25
2021-12-12 00:00:00,16:00:00,30252,25770.81,23013.6,5778.01,1460.39,3020.8,14895.25,5097.55,3023.38,13.5,2740.88,0.25
2021-12-12 00:00:00,17:00:00,32080,27346.99,24610.67,6068.32,1401.01,3332,15899.94,5378.73,3163.88,13.5,2890.69,0.25
2021-12-12 00:00:00,18:00:00,33910,28932.99,26288.41,6357.38,1264.21,3712.8,16933.06,5642.55,3305.13,13.5,3038.5,0.25
2021-12-12 00:00:00,19:00:00,35816,30627.78,27802.84,6643.34,1369.82,3818.4,18051.56,5932.88,3453.75,13.5,3175.84,0.25
2021-12-12 00:00:00,20:00:00,37633,32211.46,29157.77,6935.29,1539.94,3881.6,19046.06,6230.11,3591.38,13.5,3330.16,0.25
2021-12-12 00:00:00,21:00:00,39373,33691.68,30771.81,7225.47,1375.72,4305.6,19926.38,6539.83,3713.69,13.5,3498.03,0.25
2021-12-12 00:00:00,22:00:00,41199,35289.66,32355.93,7520.13,1322.94,4586.4,20923.69,6845.84,3853.38,13.5,3653,0.25
2021-12-12 00:00:00,23:00:00,43183,37049.95,33985.94,7854.41,1342.65,4790.4,22046.88,7148.66,4023.75,13.5,3816.91,0.25
2021-12-12 00:00:00,23:59:00,45126,38768.93,35378.73,8180.6,1566.67,4790.4,23147.56,7440.77,4189.19,13.5,3977.66,0.25
2021-12-13 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13 00:00:00,01:00:00,1974,1765.22,1423.44,341.78,208.78,0,1123.38,300.06,168.69,0,173.09,0
2021-12-13 00:00:00,02:00:00,3711,3256.9,2921.96,632.54,156.5,297.6,2016.63,607.73,292.13,0,340.41,0
2021-12-13 00:00:00,03:00:00,5496,4748.47,4113.1,932.97,449.93,297.6,2897.56,917.94,423.94,0,509.03,0
2021-12-13 00:00:00,04:00:00,7343,6311.72,5751.82,1249.5,341.68,689.6,3822.81,1239.41,567.31,0,682.19,0
2021-12-13 00:00:00,05:00:00,9197,7881.03,7180.13,1570.5,446.37,869.6,4747.19,1563.34,712.94,0,857.56,0
2021-12-13 00:00:00,06:00:00,11075,9453.2,8633.73,1895.47,545.8,1076,5673.06,1884.67,862.5,0,1032.97,0
2021-12-13 00:00:00,07:00:00,12985,11087.82,10303.33,2223.69,457.98,1439.2,6656.69,2207.44,1019,0,1204.69,0
2021-12-13 00:00:00,08:00:00,15047,12906.37,11791.98,2581.59,673.43,1467.2,7789.81,2534.97,1203.56,0,1378.03,0
2021-12-13 00:00:00,09:00:00,17045,14705.98,13619.76,2942.22,483.02,1856,8902.06,2861.7,1378.13,0,1564.09,0
2021-12-13 00:00:00,10:00:00,19059,16503.8,15040.8,3319,699.2,1856,10002.94,3181.86,1559.19,0,1759.81,0
2021-12-13 00:00:00,11:00:00,21036,18247.27,16836.55,3658.72,540.73,2248,11080.19,3508.36,1735.31,0,1923.41,0
2021-12-13 00:00:00,12:00:00,22766,19683.9,18189.38,3936.12,640.5,2441.6,11919.5,3828.28,1861.06,0,2075.06,0
2021-12-13 00:00:00,13:00:00,24399,21034.92,19469.5,4202.22,727.28,2636.8,12698,4134.7,1966,0,2236.22,0
2021-12-13 00:00:00,14:00:00,26152,22519.54,21078.44,4467.5,606.06,3026.4,13612.56,4439.48,2071.06,0,2396.44,0
